"ID"	"age"	"capt"	"area"	"d18O"	"res"	"Sr"	"Na"	"Mg"	"Ba"	"Mn"	"year"	"dist"
"BH-00355"	2	"Peene"	"Freshwater"	-8.2314631875	-0.271732659298304	0.000817236559139785	0.00693164874551971	6.38551971326165e-05	1.18022580645161e-05	6.35964157706093e-05	"1"	467.6419571
"BH-00355"	2	"Peene"	"Freshwater"	-8.210850475	-0.250993316268777	0.000819720430107527	0.00702362007168459	6.99455197132616e-05	8.81236559139785e-06	5.69942652329749e-05	"1"	537.4988372
"BH-00355"	2	"Peene"	"Freshwater"	-8.138099725	-0.18226965830876	0.000783139784946236	0.00695150537634409	6.49322580645161e-05	7.22598566308244e-06	3.86921146953405e-05	"1"	572.6587116
"BH-00355"	2	"Peene"	"Freshwater"	-8.04352375	-0.0941197605805151	0.000769390681003584	0.00764344086021506	6.81770609318997e-05	8.24623655913979e-06	4.8126164874552e-05	"1"	607.5870308
"BH-00355"	2	"Peene"	"Freshwater"	-8.1077869125	-0.163900396152785	0.000748136200716846	0.00706272401433692	5.91921146953405e-05	6.57136200716846e-06	3.41537634408602e-05	"1"	642.5153695
"BH-00355"	2	"Peene"	"Freshwater"	-8.259350975	-0.318196542477467	0.000923906810035842	0.00695695340501792	5.4078853046595e-05	6.4189605734767e-06	1.6907311827957e-05	"1"	677.4437246
"BH-00355"	2	"Peene"	"Freshwater"	-8.395152375	-0.446150950063908	0.000901103942652329	0.0062721146953405	4.7815770609319e-05	6.8120788530466e-06	1.12766666666667e-05	"2"	712.6043783
"BH-00355"	2	"Peene"	"Freshwater"	-8.40242745	-0.449351898827243	0.000801064516129032	0.00616591397849462	6.31100358422939e-05	6.67745519713262e-06	1.33396415770609e-05	"2"	747.532608
"BH-00355"	2	"Peene"	"Freshwater"	-8.0374611875	-0.0931482277695379	0.000815354838709677	0.00585856630824373	6.68168458781362e-05	7.23329749103943e-06	2.83845878136202e-05	"2"	782.4608616
"BH-00355"	2	"Peene"	"Freshwater"	-7.5330559875	0.386458131729814	0.000879562724014337	0.00630444444444445	6.44956989247312e-05	8.32541218637993e-06	6.16655913978495e-05	"2"	817.6221621
"BH-00355"	2	"Peene"	"Freshwater"	-7.3693668	0.534127713041055	0.00087863082437276	0.00673931899641577	7.35562724014337e-05	7.71043010752688e-06	4.00046594982079e-05	"2"	852.5502918
"BH-00355"	2	"Peene"	"Freshwater"	-7.49061805	0.394170842420261	0.000851379928315412	0.00585985663082437	6.72559139784946e-05	6.59587813620072e-06	3.93498207885305e-05	"2"	887.4784504
"BH-00355"	2	"Peene"	"Freshwater"	-7.376641875	0.494728522908501	0.000788734767025089	0.0056615770609319	6.31491039426523e-05	6.90903225806452e-06	3.96003584229391e-05	"2"	922.4066348
"BH-00355"	2	"Peene"	"Freshwater"	NA	NA	0.000807301075268817	0.00657329749103943	6.32741935483871e-05	7.73749103942652e-06	4.64232974910394e-05	"2"	957.5682743
"BH-00355"	2	"Peene"	"Freshwater"	NA	NA	0.000840562724014337	0.00629215053763441	5.88032258064516e-05	6.86297491039426e-06	4.30519713261649e-05	"2"	992.4963476
"BH-00355"	2	"Peene"	"Freshwater"	NA	NA	0.000931275985663083	0.00576405017921147	4.98186379928315e-05	5.48412186379928e-06	3.22093189964158e-05	"2"	1027.42445
"BH-00355"	2	"Peene"	"Freshwater"	NA	NA	0.00118386379928315	0.00631354838709677	5.10569892473118e-05	6.11430107526882e-06	1.11944802867383e-05	"2"	1062.586467
"BH-00355"	2	"Peene"	"Freshwater"	NA	NA	0.00111761290322581	0.00630817204301075	4.77455197132616e-05	7.05541218637993e-06	7.71028673835128e-06	"3"	1097.514465
"BH-00355"	2	"Peene"	"Freshwater"	NA	NA	0.00115659498207885	0.00618562724014337	5.58247311827958e-05	7.80086021505376e-06	1.93683154121864e-05	"3"	1132.442493
"BH-00355"	2	"Peene"	"Freshwater"	NA	NA	0.00105077777777778	0.00627222222222222	7.23222222222222e-05	6.91222222222222e-06	2.72666666666667e-05	"3"	1167.604813
"BH-00356"	7	"Peene"	"Freshwater"	-8.642504925	-0.908775619534303	0.00134666666666667	0.00771555555555556	0.000103411111111111	2.60777777777778e-05	0.000158111111111111	"1"	36.23534186
"BH-00356"	7	"Peene"	"Freshwater"	-8.5830918125	-0.815585814154846	0.00140292929292929	0.00727222222222222	0.000102527272727273	2.57515151515151e-05	0.000134919191919192	"1"	72.47068373
"BH-00356"	7	"Peene"	"Freshwater"	-8.52852875	-0.723183882952333	0.00143979797979798	0.00727464646464647	8.26050505050505e-05	2.67272727272727e-05	0.000162030303030303	"1"	129.5569373
"BH-00356"	7	"Peene"	"Freshwater"	-8.3551394625	-0.508567181489122	0.00131686868686869	0.00654010101010101	8.56232323232323e-05	2.37050505050505e-05	0.000114730303030303	"1"	291.3022485
"BH-00356"	7	"Peene"	"Freshwater"	-8.1320371625	-0.261284875067144	0.00127535353535354	0.00622181818181818	6.68757575757576e-05	2.01828282828283e-05	0.000128232323232323	"1"	327.5362575
"BH-00356"	7	"Peene"	"Freshwater"	-7.8798345625	0.00435974750663864	0.00120919191919192	0.00616838383838384	6.76282828282828e-05	1.28366666666667e-05	9.85616161616162e-05	"1"	364.2471688
"BH-00356"	7	"Peene"	"Freshwater"	-7.5342685	0.368280373523063	0.00105580808080808	0.00651767676767677	6.96191919191919e-05	1.06765656565657e-05	8.4030303030303e-05	"1"	400.4809608
"BH-00356"	7	"Peene"	"Freshwater"	-7.405742175	0.511415848922847	0.000875444444444445	0.00641545454545455	6.77717171717172e-05	8.8789898989899e-06	7.95e-05	"1"	436.71501
"BH-00356"	7	"Peene"	"Freshwater"	-7.575493925	0.339601062841359	0.000844747474747475	0.00689343434343434	6.3140404040404e-05	9.3810101010101e-06	9.07989898989899e-05	"1"	473.4258126
"BH-00356"	7	"Peene"	"Freshwater"	-7.59731915	0.315005183782662	0.000840646464646465	0.00682050505050505	5.78919191919192e-05	8.64474747474747e-06	7.77868686868687e-05	"1"	509.6596904
"BH-00356"	7	"Peene"	"Freshwater"	-7.546393625	0.372939593473345	0.000827161616161616	0.00664242424242424	4.74636363636364e-05	6.51949494949495e-06	7.43272727272727e-05	"1"	546.3707532
"BH-00356"	7	"Peene"	"Freshwater"	-7.648244675	0.274666058760618	0.000957555555555556	0.00668444444444445	5.51666666666667e-05	6.93888888888889e-06	7.75333333333333e-05	"1"	582.6044971
"BH-00356"	7	"Peene"	"Freshwater"	-7.7561582875	0.169786162910266	0.00107560606060606	0.00667555555555556	4.43232323232323e-05	7.39515151515151e-06	7.97363636363636e-05	"1"	618.838428
"BH-00356"	7	"Peene"	"Freshwater"	-7.9719855125	-0.0258994403004158	0.000936444444444444	0.00705868686868687	4.19e-05	8.82353535353535e-06	9.57828282828283e-05	"1"	655.5493879
"BH-00356"	7	"Peene"	"Freshwater"	-8.2993638875	-0.339310347293028	0.000838717171717172	0.00676131313131313	5.8749494949495e-05	8.93383838383838e-06	9.83e-05	"2"	691.783203
"BH-00356"	7	"Peene"	"Freshwater"	-8.390302325	-0.422364384295769	0.00090610101010101	0.00692070707070707	7.15121212121212e-05	1.02516161616162e-05	0.000116366666666667	"2"	728.4943377
"BH-00356"	7	"Peene"	"Freshwater"	-8.2047879125	-0.22966367279956	0.000885919191919192	0.00708929292929293	6.84777777777778e-05	8.70767676767677e-06	0.000133383838383838	"2"	764.7280562
"BH-00356"	7	"Peene"	"Freshwater"	-8.0908117375	-0.112396836293634	0.00073649494949495	0.00733313131313131	6.44242424242424e-05	8.91545454545454e-06	0.000135050505050505	"2"	800.0831207
"BH-00356"	7	"Peene"	"Freshwater"	-8.055648875	-0.0788164278291215	0.000774	0.00672020202020202	6.10616161616162e-05	8.47545454545455e-06	0.000133343434343434	"3"	835.9162637
"BH-00356"	7	"Peene"	"Freshwater"	-7.9186349625	0.0606133101185258	0.000912474747474747	0.00656666666666667	7.80292929292929e-05	9.82151515151515e-06	0.000144636363636364	"3"	871.2714847
"BH-00356"	7	"Peene"	"Freshwater"	-7.7488832125	0.224865896395547	0.00077630303030303	0.00504151515151515	7.39e-05	7.52858585858586e-06	0.000136989898989899	"3"	907.1058373
"BH-00356"	7	"Peene"	"Freshwater"	-7.502743175	0.459229294649489	0.000728888888888889	0.00537686868686869	7.29818181818182e-05	6.94373737373737e-06	0.000150121212121212	"3"	942.4611398
"BH-00356"	7	"Peene"	"Freshwater"	-7.3269288625	0.622589258851292	0.000721555555555556	0.00663	7.09222222222222e-05	7.11111111111111e-06	0.000157555555555556	"3"	977.8164449
"BH-00356"	7	"Peene"	"Freshwater"	-7.2250778125	0.707870084614574	0.000799313131313131	0.00708373737373737	7.26181818181818e-05	9.10070707070707e-06	0.000141919191919192	"3"	1013.651814
"BH-00356"	7	"Peene"	"Freshwater"	-7.216590225	0.706976465867253	0.000837020202020202	0.00709181818181818	5.91505050505051e-05	7.08060606060606e-06	0.000117163636363636	"3"	1049.00715
"BH-00356"	7	"Peene"	"Freshwater"	-7.2129526875	0.703210184915994	0.000760010101010101	0.00683565656565657	6.47616161616162e-05	6.44131313131313e-06	0.000100782828282828	"3"	1084.843307
"BH-00356"	7	"Peene"	"Freshwater"	-7.1159516875	0.7873211179594	0.00073810101010101	0.00658292929292929	5.66838383838384e-05	5.51161616161616e-06	9.15868686868687e-05	"3"	1120.198643
"BH-00356"	7	"Peene"	"Freshwater"	-7.1062515875	0.780981197394366	0.000994191919191919	0.00624838383838384	4.20646464646465e-05	6.39616161616162e-06	8.18959595959596e-05	"3"	1155.55398
"BH-00356"	7	"Peene"	"Freshwater"	-6.9753002375	0.906109823482001	0.00095130303030303	0.00611929292929293	5.71494949494949e-05	7.27606060606061e-06	7.38767676767677e-05	"3"	1191.390784
"BH-00356"	7	"Peene"	"Freshwater"	-6.79221085	1.06937707089229	0.000913959595959596	0.00570919191919192	5.88383838383838e-05	8.40858585858586e-06	6.58232323232323e-05	"4"	1226.746103
"BH-00356"	7	"Peene"	"Freshwater"	-6.83101125	1.01490303465935	0.000967787878787879	0.00581141414141414	5.20363636363636e-05	7.65535353535353e-06	6.88191919191919e-05	"4"	1262.583463
"BH-00356"	7	"Peene"	"Freshwater"	-6.8710241625	0.957611600197128	0.000938717171717172	0.00544848484848485	5.01555555555556e-05	7.41070707070707e-06	5.25757575757576e-05	"4"	1297.93875
"BH-00356"	7	"Peene"	"Freshwater"	-6.901336975	0.90901151926211	0.000947040404040404	0.00531626262626263	4.97868686868687e-05	7.68616161616161e-06	4.09707070707071e-05	"4"	1333.294041
"BH-00356"	7	"Peene"	"Freshwater"	-6.86981165	0.926548304057515	0.000951555555555556	0.00568333333333333	4.69777777777778e-05	5.81777777777778e-06	2.70222222222222e-05	"4"	1369.131842
"BH-00356"	7	"Peene"	"Freshwater"	-6.8128235625	0.951495775828674	0.000976454545454545	0.00638828282828283	4.64151515151515e-05	6.34515151515151e-06	1.96817171717172e-05	"4"	1404.487095
"BH-00356"	7	"Peene"	"Freshwater"	-6.6163965375	1.1090677084221	0.00108071717171717	0.00617848484848485	4.35828282828283e-05	5.29141414141414e-06	6.74171717171717e-06	"4"	1440.32531
"BH-00356"	7	"Peene"	"Freshwater"	-6.746135375	0.958671999923633	0.00124585858585859	0.00617474747474747	4.90474747474748e-05	6.5779797979798e-06	3.42845454545455e-06	"4"	1475.680521
"BH-00356"	7	"Peene"	"Freshwater"	-7.0432009375	0.662748414562645	0.00114686868686869	0.00616464646464646	5.91434343434343e-05	7.88494949494949e-06	1.1130202020202e-05	"5"	1511.035737
"BH-00356"	7	"Peene"	"Freshwater"	-7.075938775	0.63335629818063	0.00122454545454545	0.00597131313131313	6.94626262626263e-05	8.50949494949495e-06	1.90010101010101e-05	"5"	1546.874268
"BH-00356"	7	"Peene"	"Freshwater"	-6.9801502875	0.746595283962003	0.00121046464646465	0.00570121212121212	5.25545454545455e-05	6.7540404040404e-06	1.47527272727273e-05	"5"	1582.22944
"BH-00356"	7	"Peene"	"Freshwater"	-6.8564740125	0.889134574204606	0.00115490909090909	0.00563292929292929	4.76757575757576e-05	6.05565656565656e-06	7.97141414141414e-06	"5"	1618.068293
"BH-00356"	7	"Peene"	"Freshwater"	-6.5945713125	1.15427355584677	0.00142767676767677	0.00566070707070707	4.27919191919192e-05	6.80868686868687e-06	7.69727272727273e-06	"5"	1653.423418
"BH-00356"	7	"Peene"	"Freshwater"	-6.7485604	1.02000668543682	0.00155383838383838	0.00558393939393939	4.19282828282828e-05	9.68525252525252e-06	6.43171717171717e-06	"5"	1688.778553
"BH-00356"	7	"Peene"	"Freshwater"	-7.1523270625	0.637774448986753	0.00138767676767677	0.00583030303030303	4.8420202020202e-05	8.78030303030303e-06	1.06061616161616e-05	"6"	1724.617639
"BH-00356"	7	"Peene"	"Freshwater"	-7.3099536875	0.489896774062768	0.00122888888888889	0.00588333333333333	5.04444444444444e-05	8.43e-06	1.09388888888889e-05	"6"	1759.972727
"BH-00356"	7	"Peene"	"Freshwater"	-7.1171642	0.68603266242905	0.00109715151515152	0.00575040404040404	4.91646464646465e-05	7.25828282828283e-06	7.65186868686869e-06	"6"	1795.812073
"BH-00356"	7	"Peene"	"Freshwater"	-6.9461999375	0.836562331623712	0.000965232323232323	0.00563707070707071	4.55838383838384e-05	6.34757575757576e-06	2.90724242424243e-06	"6"	1831.167114
"BH-00356"	7	"Peene"	"Freshwater"	-7.0395634	0.713805193263509	0.000930161616161616	0.0053150505050505	3.27838383838384e-05	4.91707070707071e-06	3.93272727272727e-06	"6"	1866.522167
"BH-00356"	7	"Peene"	"Freshwater"	-7.2008275625	0.53044921111001	0.00110681818181818	0.00540505050505051	3.76060606060606e-05	6.72878787878788e-06	7.93747474747475e-06	"6"	1902.36169
"BH-00356"	7	"Peene"	"Freshwater"	NA	NA	0.00113460606060606	0.00547777777777778	4.87363636363636e-05	9.95626262626262e-06	1.59038383838384e-05	"7"	1937.716698
"BH-00356"	7	"Peene"	"Freshwater"	NA	NA	0.00123383838383838	0.00534686868686869	5.00868686868687e-05	1.06290909090909e-05	1.5209898989899e-05	"7"	1973.071717
"BH-00356"	7	"Peene"	"Freshwater"	NA	NA	0.00124280808080808	0.00521141414141414	4.24232323232323e-05	8.56484848484848e-06	1.01487878787879e-05	"7"	2008.911397
"BH-00356"	7	"Peene"	"Freshwater"	NA	NA	0.00117916161616162	0.00518020202020202	4.64131313131313e-05	8.95777777777778e-06	3.7339393939394e-06	"7"	2044.266372
"BH-00356"	7	"Peene"	"Freshwater"	NA	NA	0.00140080808080808	0.00563272727272727	5.13848484848485e-05	1.03770707070707e-05	3.36141414141414e-06	"8"	2080.106247
"BH-00356"	7	"Peene"	"Freshwater"	NA	NA	0.0014020202020202	0.00554181818181818	6.54828282828283e-05	1.02436363636364e-05	8.47050505050505e-06	"8"	2115.461179
"BH-00356"	7	"Peene"	"Freshwater"	NA	NA	0.00125844444444444	0.00481777777777778	6.31888888888889e-05	1.03666666666667e-05	5.32088888888889e-06	"8"	2151.301234
"BH-00391"	9	"Barthe"	"Freshwater"	-7.9647104375	-0.328600072556705	0.00187888888888889	0.00703333333333333	7.54e-05	8.12333333333333e-06	4.57555555555556e-05	"1"	0
"BH-00391"	9	"Barthe"	"Freshwater"	-7.9186349625	-0.245552564797898	0.00169621794871795	0.00669547008547008	7.49350427350427e-05	8.17649572649573e-06	3.36707264957265e-05	"1"	35.73513677
"BH-00391"	9	"Barthe"	"Freshwater"	-7.9283350625	-0.245210168034227	0.00129247863247863	0.00660196581196581	6.1901282051282e-05	7.00564102564103e-06	2.10803418803419e-05	"1"	69.26037828
"BH-00391"	9	"Barthe"	"Freshwater"	-7.9380351625	-0.283697608413479	0.00123450854700855	0.00719108974358974	4.44632478632479e-05	6.80583333333333e-06	2.23961538461538e-05	"1"	104.995238
"BH-00391"	9	"Barthe"	"Freshwater"	-7.9356101375	-0.307924599094269	0.00131752136752137	0.00696863247863248	4.06888888888889e-05	4.75213675213675e-06	1.5194358974359e-05	"1"	138.5207566
"BH-00391"	9	"Barthe"	"Freshwater"	-7.7658583875	-0.143625476203067	0.00134760683760684	0.00672070512820513	3.98668803418803e-05	4.4700641025641e-06	7.3975e-06	"1"	174.2555595
"BH-00391"	9	"Barthe"	"Freshwater"	-7.7682834125	-0.136023821659384	0.00130401709401709	0.00652380341880342	3.87470085470085e-05	5.90115384615384e-06	8.75794871794872e-06	"1"	208.0865205
"BH-00391"	9	"Barthe"	"Freshwater"	-7.9598603875	-0.317273589935918	0.00130143162393162	0.00642940170940171	4.34653846153846e-05	7.86747863247863e-06	2.06570512820513e-05	"1"	243.5159132
"BH-00391"	9	"Barthe"	"Freshwater"	-8.11142445	-0.457499006390636	0.00132948717948718	0.00648384615384615	4.80179487179487e-05	6.62042735042735e-06	2.88521367521367e-05	"1"	277.3463539
"BH-00391"	9	"Barthe"	"Freshwater"	-8.22782565	-0.578754654998046	0.00154698717948718	0.00628173076923077	4.57051282051282e-05	7.01126068376068e-06	2.99185897435897e-05	"1"	312.7762779
"BH-00391"	9	"Barthe"	"Freshwater"	-8.2120629875	-0.560629475003385	0.00172025641025641	0.00669380341880342	4.49623931623932e-05	8.18970085470085e-06	2.12397435897436e-05	"1"	346.606405
"BH-00391"	9	"Barthe"	"Freshwater"	-7.9477352625	-0.306999942432038	0.00163055555555556	0.00695183760683761	5.10108974358974e-05	7.69942307692308e-06	1.55720085470086e-05	"1"	382.0366475
"BH-00391"	9	"Barthe"	"Freshwater"	-7.963497925	-0.347513678356017	0.00139854700854701	0.00747316239316239	4.37273504273504e-05	6.13897435897436e-06	9.60401709401709e-06	"1"	415.8665651
"BH-00391"	9	"Barthe"	"Freshwater"	-8.0398862125	-0.467597755039069	0.00119861111111111	0.00704166666666667	3.94583333333333e-05	5.20194444444444e-06	9.24277777777778e-06	"2"	451.6015943
"BH-00391"	9	"Barthe"	"Freshwater"	-8.1150619875	-0.593355561633522	0.00115055555555556	0.00727564102564102	4.20491452991453e-05	5.47380341880342e-06	5.95858974358974e-06	"2"	485.1267876
"BH-00391"	9	"Barthe"	"Freshwater"	-8.0180609875	-0.568435071050661	0.00113294017094017	0.00678352564102564	3.32677350427351e-05	5.62927350427351e-06	9.20089957264958e-06	"2"	520.8617859
"BH-00391"	9	"Barthe"	"Freshwater"	-8.00472335	-0.654632898252376	0.00140162393162393	0.00659444444444444	3.64811965811966e-05	6.01358974358974e-06	4.03546153846154e-06	"2"	554.3870489
"BH-00391"	9	"Barthe"	"Freshwater"	-7.585194025	-0.286874772204153	0.00151188034188034	0.00691831196581196	4.4242735042735e-05	7.25779914529914e-06	5.76506410256409e-06	"2"	590.1220213
"BH-00391"	9	"Barthe"	"Freshwater"	-7.6409696	-0.37532728577151	0.00187923076923077	0.00683918803418803	4.3248717948718e-05	6.7341452991453e-06	7.47807692307692e-06	"2"	624.5998719
"BH-00391"	9	"Barthe"	"Freshwater"	-8.021698525	-0.772408340381543	0.0019983547008547	0.00670275641025641	4.56583333333333e-05	7.28470085470085e-06	8.22303418803419e-06	"3"	659.3822867
"BH-00391"	9	"Barthe"	"Freshwater"	-8.1926627875	-0.951946974044454	0.00204786324786325	0.00682136752136752	4.59282051282051e-05	8.06230769230769e-06	7.55435897435897e-06	"3"	694.164966
"BH-00391"	9	"Barthe"	"Freshwater"	-8.3066389625	-1.0761957144625	0.00195025641025641	0.00601696581196581	4.79068376068376e-05	8.70301282051282e-06	8.93576923076923e-06	"3"	728.6425736
"BH-00391"	9	"Barthe"	"Freshwater"	-8.3781772	-1.17308032802969	0.00222166666666667	0.00615547008547009	4.2698717948718e-05	7.78217948717949e-06	7.65679487179488e-06	"3"	763.4251764
"BH-00391"	9	"Barthe"	"Freshwater"	-8.2096379625	-1.00444331135158	0.00261202991452991	0.00607628205128205	3.28525641025641e-05	5.87282051282051e-06	4.95612179487179e-06	"3"	797.9028763
"BH-00391"	9	"Barthe"	"Freshwater"	-7.8822595875	-0.639563745687699	0.00217094017094017	0.00654102564102564	4.98871794871795e-05	6.84700854700855e-06	2.03816239316239e-06	"3"	832.6854148
"BH-00391"	9	"Barthe"	"Freshwater"	-8.2920888125	-1.0444522463349	0.00199745726495726	0.00662916666666667	6.18027777777778e-05	7.94081196581196e-06	3.87666239316239e-06	"4"	867.1631911
"BH-00391"	9	"Barthe"	"Freshwater"	-8.3430143375	-1.1074031723135	0.00212222222222222	0.0068	4.77555555555556e-05	8.93111111111111e-06	4.63644444444444e-06	"4"	901.9456746
"BH-00391"	9	"Barthe"	"Freshwater"	-8.244800825	-1.00958077652595	0.00212576923076923	0.00660354700854701	4.67264957264957e-05	8.58884615384615e-06	1.17934615384616e-06	"4"	936.4235153
"BH-00391"	9	"Barthe"	"Freshwater"	-7.9259100375	-0.677990199304192	0.00220051282051282	0.00592452991452991	4.54897435897436e-05	1.07899145299145e-05	1.79316239316238e-06	"4"	971.2059514
"BH-00391"	9	"Barthe"	"Freshwater"	-7.5694313625	-0.309979333003413	0.00232690170940171	0.00591217948717949	4.37809829059829e-05	9.93047008547009e-06	5.73871367521368e-06	"4"	1005.988569
"BH-00391"	9	"Barthe"	"Freshwater"	-7.357241675	-0.071872411587547	0.00222021367521368	0.00596286324786325	3.34880341880343e-05	7.09166666666667e-06	1.00217094017095e-06	"4"	1040.466242
"BH-00391"	9	"Barthe"	"Freshwater"	-7.3754293625	-0.0803943397454226	0.00205476495726496	0.00641188034188034	3.07401709401709e-05	7.51690170940171e-06	2.33731623931623e-06	"4"	1075.248808
"BH-00391"	9	"Barthe"	"Freshwater"	-7.638544575	-0.33348718648901	0.00209752136752137	0.00636042735042735	4.19965811965812e-05	9.2808547008547e-06	3.14538461538461e-06	"5"	1109.726543
"BH-00391"	9	"Barthe"	"Freshwater"	-7.5257809125	-0.220677510258134	0.00217615384615385	0.00584833333333333	4.01519230769231e-05	1.20621794871795e-05	4.12929487179487e-06	"5"	1144.509065
"BH-00391"	9	"Barthe"	"Freshwater"	-7.3390539875	-0.045146301151883	0.00212803418803419	0.00595277777777778	3.12029914529915e-05	9.83833333333334e-06	1.30126495726497e-06	"5"	1178.986853
"BH-00391"	9	"Barthe"	"Freshwater"	-7.4142297625	-0.125737317104344	0.00193705128205128	0.00524647435897436	2.59623931623932e-05	6.76245726495727e-06	1.09163034188034e-06	"5"	1213.769336
"BH-00391"	9	"Barthe"	"Freshwater"	-7.512443275	-0.243917912946316	0.0020291452991453	0.00540367521367521	2.97367521367521e-05	7.08247863247863e-06	1.09985299145299e-06	"5"	1248.551961
"BH-00391"	9	"Barthe"	"Freshwater"	-7.48091795	-0.216274996488972	0.0019417735042735	0.00584211538461538	4.6951282051282e-05	8.35660256410256e-06	9.21961965811964e-07	"6"	1283.029618
"BH-00391"	9	"Barthe"	"Freshwater"	-7.5257809125	-0.270452863633168	0.0020765811965812	0.00585948717948718	5.46094017094017e-05	9.28243589743589e-06	2.40111111111111e-06	"6"	1317.812202
"BH-00391"	9	"Barthe"	"Freshwater"	-7.522143375	-0.274240791953271	0.00190583333333333	0.00510888888888889	3.68916666666667e-05	1.06516666666667e-05	2.35694444444444e-06	"6"	1352.28991
"BH-00391"	9	"Barthe"	"Freshwater"	-7.439692525	-0.214198628889847	0.00209683760683761	0.00551435897435898	3.17162393162393e-05	8.43888888888888e-06	2.64854700854701e-06	"6"	1387.072457
"BH-00391"	9	"Barthe"	"Freshwater"	-7.1268643	0.0979163832815763	0.00234252136752137	0.00554128205128205	4.45897435897436e-05	7.53542735042735e-06	2.06015384615385e-06	"6"	1421.55021
"BH-00391"	9	"Barthe"	"Freshwater"	-7.2372029375	-0.00855566289575597	0.00220850427350427	0.00570038461538461	4.36333333333333e-05	1.02792735042735e-05	2.64452136752137e-06	"7"	1456.332723
"BH-00391"	9	"Barthe"	"Freshwater"	-6.94741245	0.271730113320185	0.00223376068376068	0.00551925213675214	3.53128205128205e-05	1.04784829059829e-05	1.76286752136752e-06	"7"	1490.810518
"BH-00391"	9	"Barthe"	"Freshwater"	-6.343581225	0.855821447774413	0.00208683760683761	0.00496401709401709	3.69264957264957e-05	7.69333333333333e-06	3.09000854700854e-06	"7"	1525.592999
"BH-00391"	9	"Barthe"	"Freshwater"	-6.4951452875	0.673163606635006	0.00208019230769231	0.00555275641025641	4.42331196581197e-05	1.12015811965812e-05	1.94501068376069e-06	"8"	1560.375596
"BH-00391"	9	"Barthe"	"Freshwater"	NA	NA	0.00218692307692308	0.00573444444444444	3.87726495726496e-05	1.35696581196581e-05	-4.69537179487179e-07	"8"	1594.853285
"BH-00391"	9	"Barthe"	"Freshwater"	NA	NA	0.00223882478632479	0.00582128205128205	3.93087606837607e-05	1.35299145299145e-05	-1.39087393162387e-07	"8"	1629.635849
"BH-00391"	9	"Barthe"	"Freshwater"	NA	NA	0.0021074358974359	0.0056091452991453	4.48384615384615e-05	1.27239316239316e-05	1.40162393162392e-06	"8"	1664.113578
"BH-00391"	9	"Barthe"	"Freshwater"	NA	NA	0.0022850641025641	0.00591423076923077	5.37863247863248e-05	1.30057692307692e-05	4.92335897435897e-06	"9"	1698.896112
"BH-00391"	9	"Barthe"	"Freshwater"	NA	NA	0.00234974358974359	0.00568008547008547	4.48286324786325e-05	1.39854700854701e-05	1.10088888888889e-06	"9"	1733.373878
