Sample	Quality	Age	Cohort	Core	I	Year	Increment	X	Y
12-BH-01855	3	8	2012	142.9	edge		81.1	3558	830
13-BH-01869	3	3	2016	239.5	core			385	1722
13-BH-01869	3	3	2016	239.5	1	2017	518.7	1265	1110
13-BH-01869	3	3	2016	239.5	2	2018	187.8	1583	889
13-BH-01869	3	3	2016	239.5	3	2019	158.5	1852	702
13-BH-01869	3	3	2016	239.5	edge		242.7	2264	416
14-BH-01906	3	13	2006	169.9	core			24	3133
14-BH-01906	3	13	2006	169.9	1	2007	353.1	745	3245
14-BH-01906	3	13	2006	169.9	2	2008	282.7	1322	3334
14-BH-01906	3	13	2006	169.9	3	2009	143.8	1615	3379
14-BH-01906	3	13	2006	169.9	4	2010	161.9	1946	3431
14-BH-01906	3	13	2006	169.9	5	2011	152.8	2258	3479
14-BH-01906	3	13	2006	169.9	6	2012	146.6	2557	3525
14-BH-01906	3	13	2006	169.9	7	2013	132.7	2828	3567
14-BH-01906	3	13	2006	169.9	8	2014	117.0	3067	3604
14-BH-01906	3	13	2006	169.9	9	2015	106.0	3283	3638
14-BH-01906	3	13	2006	169.9	10	2016	99.8	3487	3669
14-BH-01906	3	13	2006	169.9	11	2017	138.6	3770	3713
14-BH-01906	3	13	2006	169.9	12	2018	96.5	3967	3744
14-BH-01906	3	13	2006	169.9	13	2019	123.7	4219	3783
14-BH-01906	3	13	2006	169.9	edge		206.0	4640	3848
15-BH-01835	3	7	2013	144.6	core			140	1478
15-BH-01835	3	7	2013	144.6	1	2014	410.2	964	1280
15-BH-01835	3	7	2013	144.6	2	2015	263.5	1493	1152
15-BH-01835	3	7	2013	144.6	3	2016	152.1	1799	1079
15-BH-01835	3	7	2013	144.6	4	2017	192.5	2185	986
15-BH-01835	3	7	2013	144.6	5	2018	104.3	2395	936
15-BH-01835	3	7	2013	144.6	6	2019	92.0	2580	891
15-BH-01835	3	7	2013	144.6	7	2020	147.0	2875	820
15-BH-01835	3	7	2013	144.6	edge		-0.0	2875	820
16-BH-01803	3	4	2015	111.3	core			410	1823
16-BH-01803	3	4	2015	111.3	1	2016	314.1	967	1490
16-BH-01803	3	4	2015	111.3	2	2017	186.0	1297	1293
16-BH-01803	3	4	2015	111.3	3	2018	206.6	1663	1074
16-BH-01803	3	4	2015	111.3	4	2019	203.2	2023	858
16-BH-01803	3	4	2015	111.3	edge		183.3	2348	664
17-BH-01809	3	3	2017	125.6	core			317	1275
17-BH-01809	3	3	2017	125.6	1	2018	411.7	1131	1519
17-BH-01809	3	3	2017	125.6	2	2019	120.5	1370	1590
17-BH-01809	3	3	2017	125.6	3	2020	228.5	1822	1726
17-BH-01809	3	3	2017	125.6	edge		-0.0	1822	1726
18-BH-01737	3	8	2012	224.9	core			42	2818
18-BH-01737	3	8	2012	224.9	1	2013	430.6	606	2130
18-BH-01737	3	8	2012	224.9	2	2014	194.1	860	1819
18-BH-01737	3	8	2012	224.9	3	2015	249.1	1186	1421
18-BH-01737	3	8	2012	224.9	4	2016	163.7	1400	1160
18-BH-01737	3	8	2012	224.9	5	2017	143.9	1588	930
18-BH-01737	3	8	2012	224.9	6	2018	120.6	1746	737
18-BH-01737	3	8	2012	224.9	7	2019	94.8	1870	585
18-BH-01737	3	8	2012	224.9	8	2020	47.2	1932	510
18-BH-01737	3	8	2012	224.9	edge		-0.0	1932	510
19-BH-90307	3	7	2013	127.0	core			774	2163
19-BH-90307	3	7	2013	127.0	1	2014	383.3	1453	1755
19-BH-90307	3	7	2013	127.0	2	2015	169.4	1753	1575
19-BH-90307	3	7	2013	127.0	3	2016	197.7	2103	1365
19-BH-90307	3	7	2013	127.0	4	2017	150.4	2370	1205
19-BH-90307	3	7	2013	127.0	5	2018	114.6	2572	1083
19-BH-90307	3	7	2013	127.0	6	2019	117.1	2780	959
19-BH-90307	3	7	2013	127.0	7	2020	117.6	2988	834
19-BH-90307	3	7	2013	127.0	edge		-0.0	2988	834
2-BH-91068	3	5	2016	86.4	core			27	1275
2-BH-91068	3	5	2016	86.4	1	2017	510.3	1035	967
2-BH-91068	3	5	2016	86.4	2	2018	385.7	1797	735
2-BH-91068	3	5	2016	86.4	3	2019	189.5	2172	621
2-BH-91068	3	5	2016	86.4	4	2020	111.8	2393	554
2-BH-91068	3	5	2016	86.4	5	2021	94.2	2579	497
2-BH-91068	3	5	2016	86.4	edge		0.0	2579	497
20-BH-01802	3	3	2017	109.6	core			678	1449
20-BH-01802	3	3	2017	109.6	1	2018	450.2	1550	1124
20-BH-01802	3	3	2017	109.6	2	2019	218.0	1972	967
20-BH-01802	3	3	2017	109.6	3	2020	158.2	2278	853
20-BH-01802	3	3	2017	109.6	edge		168.4	2604	732
21-BH-01868	3	10	2010	212.3	core			689	2723
21-BH-01868	3	10	2010	212.3	1	2011	387.6	1382	2321
21-BH-01868	3	10	2010	212.3	2	2012	246.2	1821	2065
21-BH-01868	3	10	2010	212.3	3	2013	128.0	2050	1933
21-BH-01868	3	10	2010	212.3	4	2014	148.8	2316	1778
21-BH-01868	3	10	2010	212.3	5	2015	152.3	2588	1620
21-BH-01868	3	10	2010	212.3	6	2016	107.1	2779	1509
21-BH-01868	3	10	2010	212.3	7	2017	95.8	2950	1410
21-BH-01868	3	10	2010	212.3	8	2018	51.8	3043	1356
21-BH-01868	3	10	2010	212.3	9	2019	132.5	3280	1218
21-BH-01868	3	10	2010	212.3	10	2020	102.5	3463	1112
21-BH-01868	3	10	2010	212.3	edge		0.0	3463	1112
22-BH-01860	3	7	2013	205.7	core			348	2660
22-BH-01860	3	7	2013	205.7	1	2014	455.5	1187	2234
22-BH-01860	3	7	2013	205.7	2	2015	263.7	1673	1987
22-BH-01860	3	7	2013	205.7	3	2016	248.1	2130	1755
22-BH-01860	3	7	2013	205.7	4	2017	210.4	2517	1559
22-BH-01860	3	7	2013	205.7	5	2018	123.4	2745	1443
22-BH-01860	3	7	2013	205.7	6	2019	139.0	3001	1313
22-BH-01860	3	7	2013	205.7	7	2020	176.6	3326	1148
22-BH-01860	3	7	2013	205.7	edge		0.0	3326	1148
23-BH-01738	3	7	2012	233.9	core			1020	2284
23-BH-01738	3	7	2012	233.9	1	2013	430.9	1718	1731
23-BH-01738	3	7	2012	233.9	2	2014	200.2	2042	1474
23-BH-01738	3	7	2012	233.9	3	2015	250.1	2447	1154
23-BH-01738	3	7	2012	233.9	4	2016	158.5	2704	950
23-BH-01738	3	7	2012	233.9	5	2017	130.9	2916	783
23-BH-01738	3	7	2012	233.9	6	2018	113.1	3099	637
23-BH-01738	3	7	2012	233.9	7	2019	118.1	3290	486
23-BH-01738	3	7	2012	233.9	edge		0.0	3290	486
3-BH-91117	3	3	2018	142.4	core			1122	1638
3-BH-91117	3	3	2018	142.4	1	2019	526.6	2070	1105
3-BH-91117	3	3	2018	142.4	2	2020	215.9	2459	886
3-BH-91117	3	3	2018	142.4	3	2021	151.8	2732	732
3-BH-91117	3	3	2018	142.4	edge		-0.0	2732	732
31-BH-00696	3	4	2016	125.6	core			822	1777
31-BH-00696	3	4	2016	125.6	1	2017	499.4	1678	1201
31-BH-00696	3	4	2016	125.6	2	2018	203.5	2027	967
31-BH-00696	3	4	2016	125.6	3	2019	184.2	2343	755
31-BH-00696	3	4	2016	125.6	4	2020	155.1	2609	576
31-BH-00696	3	4	2016	125.6	edge		0.0	2609	576
32-BH-01582	3	7	2013	124.8	core			610	1860
32-BH-01582	3	7	2013	124.8	1	2014	434.6	1470	1601
32-BH-01582	3	7	2013	124.8	2	2015	245.4	1955	1455
32-BH-01582	3	7	2013	124.8	3	2016	208.6	2368	1330
32-BH-01582	3	7	2013	124.8	4	2017	163.3	2691	1233
32-BH-01582	3	7	2013	124.8	5	2018	117.7	2923	1163
32-BH-01582	3	7	2013	124.8	6	2019	116.8	3155	1093
32-BH-01582	3	7	2013	124.8	7	2020	136.2	3424	1012
32-BH-01582	3	7	2013	124.8	edge		-0.0	3424	1012
33-BH-01560	3	7	2013	167.5	core			555	2208
33-BH-01560	3	7	2013	167.5	1	2014	521.2	1577	1868
33-BH-01560	3	7	2013	167.5	2	2015	203.0	1975	1736
33-BH-01560	3	7	2013	167.5	3	2016	173.6	2315	1623
33-BH-01560	3	7	2013	167.5	4	2017	167.2	2643	1514
33-BH-01560	3	7	2013	167.5	5	2018	160.7	2958	1410
33-BH-01560	3	7	2013	167.5	6	2019	113.0	3179	1336
33-BH-01560	3	7	2013	167.5	7	2020	107.5	3390	1266
33-BH-01560	3	7	2013	167.5	edge		0.0	3390	1266
35-BH-01846	3	12	2008	90.1	core			297	3372
35-BH-01846	3	12	2008	90.1	1	2009	563.6	1454	3498
35-BH-01846	3	12	2008	90.1	2	2010	232.8	1932	3551
35-BH-01846	3	12	2008	90.1	3	2011	122.8	2184	3578
35-BH-01846	3	12	2008	90.1	4	2012	109.6	2410	3603
35-BH-01846	3	12	2008	90.1	5	2013	135.9	2689	3633
35-BH-01846	3	12	2008	90.1	6	2014	210.4	3121	3680
35-BH-01846	3	12	2008	90.1	7	2015	138.4	3405	3711
35-BH-01846	3	12	2008	90.1	8	2016	120.3	3652	3738
35-BH-01846	3	12	2008	90.1	9	2017	86.2	3829	3758
35-BH-01846	3	12	2008	90.1	10	2018	162.8	4163	3794
35-BH-01846	3	12	2008	90.1	11	2019	102.9	4375	3817
35-BH-01846	3	12	2008	90.1	12	2020	145.1	4673	3850
35-BH-01846	3	12	2008	90.1	edge		-0.0	4673	3850
36-BH-01850	3	6	2014	221.7	core			456	2576
36-BH-01850	3	6	2014	221.7	1	2015	564.0	1365	1847
36-BH-01850	3	6	2014	221.7	2	2016	332.5	1901	1418
36-BH-01850	3	6	2014	221.7	3	2017	161.9	2162	1208
36-BH-01850	3	6	2014	221.7	4	2018	181.9	2455	973
36-BH-01850	3	6	2014	221.7	5	2019	159.7	2712	767
36-BH-01850	3	6	2014	221.7	6	2020	96.6	2868	642
36-BH-01850	3	6	2014	221.7	edge		0.0	2868	642
37-BH-01717	3	13	2007	118.7	core			318	4037
37-BH-01717	3	13	2007	118.7	1	2008	445.4	984	3402
37-BH-01717	3	13	2007	118.7	2	2009	202.6	1287	3113
37-BH-01717	3	13	2007	118.7	3	2010	129.0	1480	2929
37-BH-01717	3	13	2007	118.7	4	2011	128.6	1672	2746
37-BH-01717	3	13	2007	118.7	5	2012	137.0	1877	2550
37-BH-01717	3	13	2007	118.7	6	2013	164.3	2122	2316
37-BH-01717	3	13	2007	118.7	7	2014	134.2	2323	2125
37-BH-01717	3	13	2007	118.7	8	2015	106.8	2482	1973
37-BH-01717	3	13	2007	118.7	9	2016	74.0	2593	1867
37-BH-01717	3	13	2007	118.7	10	2017	71.2	2699	1766
37-BH-01717	3	13	2007	118.7	11	2018	136.9	2904	1570
37-BH-01717	3	13	2007	118.7	12	2019	101.5	3056	1426
37-BH-01717	3	13	2007	118.7	13	2020	123.3	3240	1250
37-BH-01717	3	13	2007	118.7	edge		-0.0	3240	1250
38-BH-01588	3	10	2010	175.4	core			588	2489
38-BH-01588	3	10	2010	175.4	1	2011	437.7	1450	2763
38-BH-01588	3	10	2010	175.4	2	2012	214.4	1872	2897
38-BH-01588	3	10	2010	175.4	3	2013	167.7	2202	3002
38-BH-01588	3	10	2010	175.4	4	2014	149.5	2496	3096
38-BH-01588	3	10	2010	175.4	5	2015	138.4	2768	3183
38-BH-01588	3	10	2010	175.4	6	2016	110.2	2985	3252
38-BH-01588	3	10	2010	175.4	7	2017	119.9	3221	3327
38-BH-01588	3	10	2010	175.4	8	2018	149.5	3516	3420
38-BH-01588	3	10	2010	175.4	9	2019	138.4	3788	3507
38-BH-01588	3	10	2010	175.4	10	2020	148.3	4080	3600
38-BH-01588	3	10	2010	175.4	edge		-0.0	4080	3600
39-BH-01556	3	10	2010	237.6	core			52	2821
39-BH-01556	3	10	2010	237.6	1	2011	378.8	738	2444
39-BH-01556	3	10	2010	237.6	2	2012	224.6	1144	2220
39-BH-01556	3	10	2010	237.6	3	2013	191.0	1490	2030
39-BH-01556	3	10	2010	237.6	4	2014	162.5	1784	1868
39-BH-01556	3	10	2010	237.6	5	2015	144.4	2045	1724
39-BH-01556	3	10	2010	237.6	6	2016	132.6	2285	1592
39-BH-01556	3	10	2010	237.6	7	2017	103.8	2473	1489
39-BH-01556	3	10	2010	237.6	8	2018	144.4	2734	1345
39-BH-01556	3	10	2010	237.6	9	2019	114.3	2941	1231
39-BH-01556	3	10	2010	237.6	10	2020	109.3	3139	1122
39-BH-01556	3	10	2010	237.6	edge		0.0	3139	1122
4-BH-91328	3	11	2010	371.5	core			604	2688
4-BH-91328	3	11	2010	371.5	1	2011	431.5	1412	2311
4-BH-91328	3	11	2010	371.5	2	2012	214.8	1814	2124
4-BH-91328	3	11	2010	371.5	3	2013	140.4	2077	2001
4-BH-91328	3	11	2010	371.5	4	2014	135.2	2330	1883
4-BH-91328	3	11	2010	371.5	5	2015	145.3	2602	1757
4-BH-91328	3	11	2010	371.5	6	2016	119.8	2826	1652
4-BH-91328	3	11	2010	371.5	7	2017	128.0	3066	1540
4-BH-91328	3	11	2010	371.5	8	2018	111.1	3274	1443
4-BH-91328	3	11	2010	371.5	9	2019	95.0	3452	1361
4-BH-91328	3	11	2010	371.5	10	2020	97.1	3634	1276
4-BH-91328	3	11	2010	371.5	11	2021	79.8	3783	1206
4-BH-91328	3	11	2010	371.5	edge		34.6	3848	1176
40-BH-01576	3	2	2018	180.9	core			324	1167
40-BH-01576	3	2	2018	180.9	1	2019	591.4	1403	593
40-BH-01576	3	2	2018	180.9	2	2020	275.5	1905	326
40-BH-01576	3	2	2018	180.9	edge		0.0	1905	326
41-BH-00689	3	2	2018	197.7	core			348	1388
41-BH-00689	3	2	2018	197.7	1	2019	561.0	1479	1641
41-BH-00689	3	2	2018	197.7	2	2020	316.1	2116	1784
41-BH-00689	3	2	2018	197.7	edge		-0.0	2116	1784
42-BH-01594	3	2	2018	271.6	core			411	1308
42-BH-01594	3	2	2018	271.6	1	2019	569.0	1356	609
42-BH-01594	3	2	2018	271.6	2	2020	300.0	1854	240
42-BH-01594	3	2	2018	271.6	edge		0.0	1854	240
43-BH-01598	3	4	2016	259.2	core			525	1817
43-BH-01598	3	4	2016	259.2	1	2017	536.1	1539	1372
43-BH-01598	3	4	2016	259.2	2	2018	238.5	1990	1174
43-BH-01598	3	4	2016	259.2	3	2019	211.3	2390	999
43-BH-01598	3	4	2016	259.2	4	2020	294.9	2948	754
43-BH-01598	3	4	2016	259.2	edge		-0.0	2948	754
44-BH-00685	3	3	2017	156.7	core			486	1454
44-BH-00685	3	3	2017	156.7	1	2018	563.4	1554	992
44-BH-00685	3	3	2017	156.7	2	2019	211.5	1955	818
44-BH-00685	3	3	2017	156.7	3	2020	270.5	2468	596
44-BH-00685	3	3	2017	156.7	edge		0.0	2468	596
45-BH-01595	3	4	2016	172.8	core			555	1674
45-BH-01595	3	4	2016	172.8	1	2017	518.8	1580	1361
45-BH-01595	3	4	2016	172.8	2	2018	256.2	2086	1206
45-BH-01595	3	4	2016	172.8	3	2019	199.5	2480	1086
45-BH-01595	3	4	2016	172.8	4	2020	208.4	2892	960
45-BH-01595	3	4	2016	172.8	edge		0.0	2892	960
46-BH-01596	3	2	2018	285.4	core			412	1312
46-BH-01596	3	2	2018	285.4	1	2019	556.4	1337	630
46-BH-01596	3	2	2018	285.4	2	2020	277.1	1798	291
46-BH-01596	3	2	2018	285.4	edge		0.0	1798	291
47-BH-00681	3	2	2018	310.4	core			296	1341
47-BH-00681	3	2	2018	310.4	1	2019	584.7	1265	620
47-BH-00681	3	2	2018	310.4	2	2020	272.2	1716	284
47-BH-00681	3	2	2018	310.4	edge		-0.0	1716	284
48-BH-01585	3	10	2010	194.7	core			297	2754
48-BH-01585	3	10	2010	194.7	1	2011	386.4	1068	2547
48-BH-01585	3	10	2010	194.7	2	2012	212.2	1491	2433
48-BH-01585	3	10	2010	194.7	3	2013	167.1	1825	2344
48-BH-01585	3	10	2010	194.7	4	2014	142.9	2110	2267
48-BH-01585	3	10	2010	194.7	5	2015	122.5	2354	2202
48-BH-01585	3	10	2010	194.7	6	2016	169.1	2692	2111
48-BH-01585	3	10	2010	194.7	7	2017	111.3	2914	2052
48-BH-01585	3	10	2010	194.7	8	2018	102.2	3118	1997
48-BH-01585	3	10	2010	194.7	9	2019	101.4	3320	1943
48-BH-01585	3	10	2010	194.7	10	2020	131.8	3583	1872
48-BH-01585	3	10	2010	194.7	edge		0.0	3583	1872
49-BH-01567	3	2	2018	126.6	core			680	1369
49-BH-01567	3	2	2018	126.6	1	2019	476.7	1358	654
49-BH-01567	3	2	2018	126.6	2	2020	269.1	1740	251
49-BH-01567	3	2	2018	126.6	edge		0.0	1740	251
50-BH-01580	3	2	2018	88.6	core			296	1671
50-BH-01580	3	2	2018	88.6	1	2019	690.9	1717	1810
50-BH-01580	3	2	2018	88.6	2	2020	309.0	2352	1872
50-BH-01580	3	2	2018	88.6	edge		0.0	2352	1872
51-BH-01571	3	2	2018	97.3	core			505	1037
51-BH-01571	3	2	2018	97.3	1	2019	517.9	1492	624
51-BH-01571	3	2	2018	97.3	2	2020	281.3	2028	399
51-BH-01571	3	2	2018	97.3	edge		-0.0	2028	399
52-BH-01569	3	2	2018	171.4	core			611	993
52-BH-01569	3	2	2018	171.4	1	2019	552.4	1733	786
52-BH-01569	3	2	2018	171.4	2	2020	263.4	2268	687
52-BH-01569	3	2	2018	171.4	edge		0.0	2268	687
61-BH-01882	3	2	2018	129.1	core			500	1503
61-BH-01882	3	2	2018	129.1	1	2019	522.1	1549	1251
61-BH-01882	3	2	2018	129.1	2	2020	267.3	2086	1122
61-BH-01882	3	2	2018	129.1	edge		254.6	2597	999
62-BH-01898	3	2	2018	192.4	core			400	1621
62-BH-01898	3	2	2018	192.4	1	2019	626.7	1495	931
62-BH-01898	3	2	2018	192.4	2	2020	230.5	1898	677
62-BH-01898	3	2	2018	192.4	edge		198.3	2245	459
63-BH-01899	3	2	2018	218.4	core			706	1506
63-BH-01899	3	2	2018	218.4	1	2019	477.7	1497	916
63-BH-01899	3	2	2018	218.4	2	2020	235.1	1886	626
63-BH-01899	3	2	2018	218.4	edge		179.7	2184	404
64-BH-01885	3	2	2018	259.0	core			254	1746
64-BH-01885	3	2	2018	259.0	1	2019	496.7	1049	1097
64-BH-01885	3	2	2018	259.0	2	2020	228.3	1415	799
64-BH-01885	3	2	2018	259.0	edge		223.2	1772	508
65-BH-01900	3	3	2017	142.1	core			84	1673
65-BH-01900	3	3	2017	142.1	1	2018	519.0	1079	1274
65-BH-01900	3	3	2017	142.1	2	2019	247.7	1554	1084
65-BH-01900	3	3	2017	142.1	3	2020	280.5	2092	868
65-BH-01900	3	3	2017	142.1	edge		-0.0	2092	868
66-BH-01889	3	4	2016	163.8	core			322	2185
66-BH-01889	3	4	2016	163.8	1	2017	536.5	1325	1714
66-BH-01889	3	4	2016	163.8	2	2018	298.7	1884	1452
66-BH-01889	3	4	2016	163.8	3	2019	200.2	2258	1277
66-BH-01889	3	4	2016	163.8	4	2020	227.6	2684	1077
66-BH-01889	3	4	2016	163.8	edge		128.9	2925	964
67-BH-01883	3	5	2015	258.2	core			456	2345
67-BH-01883	3	5	2015	258.2	1	2016	444.7	1180	1780
67-BH-01883	3	5	2015	258.2	2	2017	250.9	1589	1461
67-BH-01883	3	5	2015	258.2	3	2018	196.4	1909	1212
67-BH-01883	3	5	2015	258.2	4	2019	138.3	2134	1036
67-BH-01883	3	5	2015	258.2	5	2020	165.6	2404	825
67-BH-01883	3	5	2015	258.2	edge		163.3	2670	618
68-BH-01891	3	8	2012	182.9	core			222	2522
68-BH-01891	3	8	2012	182.9	1	2013	399.7	974	2180
68-BH-01891	3	8	2012	182.9	2	2014	218.5	1385	1994
68-BH-01891	3	8	2012	182.9	3	2015	141.3	1650	1873
68-BH-01891	3	8	2012	182.9	4	2016	135.1	1904	1757
68-BH-01891	3	8	2012	182.9	5	2017	117.1	2125	1657
68-BH-01891	3	8	2012	182.9	6	2018	126.0	2361	1550
68-BH-01891	3	8	2012	182.9	7	2019	149.8	2643	1422
68-BH-01891	3	8	2012	182.9	8	2020	90.9	2814	1344
68-BH-01891	3	8	2012	182.9	edge		140.4	3078	1224
69-BH-01908	3	9	2012	166.2	core			780	3134
69-BH-01908	3	9	2012	166.2	1	2013	408.3	1603	2949
69-BH-01908	3	9	2012	166.2	2	2014	204.1	2014	2857
69-BH-01908	3	9	2012	166.2	3	2015	187.8	2393	2772
69-BH-01908	3	9	2012	166.2	4	2016	211.3	2819	2676
69-BH-01908	3	9	2012	166.2	5	2017	182.3	3186	2593
69-BH-01908	3	9	2012	166.2	6	2018	213.4	3616	2497
69-BH-01908	3	9	2012	166.2	7	2019	123.1	3864	2441
69-BH-01908	3	9	2012	166.2	8	2020	94.9	4056	2398
69-BH-01908	3	9	2012	166.2	9	2021	119.3	4296	2344
69-BH-01908	3	9	2012	166.2	edge		0.0	4296	2344
70-BH-01722	3	13	2007	101.8	core			1246	2568
70-BH-01722	3	13	2007	101.8	1	2008	405.7	2047	2815
70-BH-01722	3	13	2007	101.8	2	2009	193.6	2429	2933
70-BH-01722	3	13	2007	101.8	3	2010	141.5	2709	3019
70-BH-01722	3	13	2007	101.8	4	2011	157.3	3019	3114
70-BH-01722	3	13	2007	101.8	5	2012	159.3	3334	3211
70-BH-01722	3	13	2007	101.8	6	2013	95.8	3523	3269
70-BH-01722	3	13	2007	101.8	7	2014	168.1	3855	3372
70-BH-01722	3	13	2007	101.8	8	2015	108.5	4069	3438
70-BH-01722	3	13	2007	101.8	9	2016	112.1	4290	3506
70-BH-01722	3	13	2007	101.8	10	2017	100.1	4488	3567
70-BH-01722	3	13	2007	101.8	11	2018	102.9	4691	3629
